남은 시간,학습 진도율,구분,가중치,우선순위 점수
5392,151,29,일반,0.5,3.5533
5393,83,46,교양,1.0,5.412
5394,128,65,교양,1.0,3.5078
5395,162,80,전공,1.5,3.0093
5396,213,5,일반,0.5,4.7523
5397,314,75,교양,1.0,2.5032
5398,77,45,일반,0.5,2.7565
5399,234,22,교양,1.0,7.8043
5400,277,96,교양,1.0,0.4036
5401,279,59,전공,1.5,6.1554
5402,141,97,전공,1.5,0.4606
5403,65,33,교양,1.0,6.7154
5404,212,6,교양,1.0,9.4047
5405,298,9,일반,0.5,4.5517
5406,149,98,전공,1.5,0.3101
5407,10,86,일반,0.5,0.75
5408,75,29,일반,0.5,3.5567
5409,207,41,전공,1.5,8.8572
5410,49,40,일반,0.5,3.0102
5411,36,14,교양,1.0,8.6278
5412,16,68,교양,1.0,3.2625
5413,36,82,전공,1.5,2.7417
5414,30,63,교양,1.0,3.7333
5415,244,85,교양,1.0,1.5041
5416,209,81,교양,1.0,1.9048
5417,275,66,교양,1.0,3.4036
5418,132,89,일반,0.5,0.5538
5419,65,74,일반,0.5,1.3077
5420,224,19,교양,1.0,8.1045
5421,66,87,교양,1.0,1.3151
5422,308,62,교양,1.0,3.8032
5423,23,93,전공,1.5,1.1152
5424,298,0,전공,1.5,15.005
5425,157,85,전공,1.5,2.2596
5426,68,56,교양,1.0,4.4147
5427,166,38,전공,1.5,9.309
5428,88,46,교양,1.0,5.4114
5429,46,25,교양,1.0,7.5217
5430,311,89,일반,0.5,0.5516
5431,165,98,전공,1.5,0.3091
5432,175,91,교양,1.0,0.9057
5433,305,22,교양,1.0,7.8033
5434,38,82,전공,1.5,2.7395
5435,227,43,전공,1.5,8.5566
5436,152,69,교양,1.0,3.1066
5437,75,93,교양,1.0,0.7133
5438,313,44,교양,1.0,5.6032
5439,44,18,전공,1.5,12.3341
5440,252,89,전공,1.5,1.656
5441,139,65,교양,1.0,3.5072
5442,304,67,일반,0.5,1.6516
5443,103,77,전공,1.5,3.4646
5444,152,71,일반,0.5,1.4533
5445,134,44,일반,0.5,2.8037
5446,236,22,일반,0.5,3.9021
5447,113,66,일반,0.5,1.7044
5448,130,61,일반,0.5,1.9538
5449,20,27,일반,0.5,3.675
5450,68,91,교양,1.0,0.9147
5451,164,1,교양,1.0,9.9061
5452,224,41,일반,0.5,2.9522
5453,224,78,교양,1.0,2.2045
5454,58,11,전공,1.5,13.3759
5455,249,49,교양,1.0,5.104
5456,43,100,교양,1.0,0.0233
5457,286,96,전공,1.5,0.6052
5458,335,60,일반,0.5,2.0015
5459,268,95,전공,1.5,0.7556
5460,229,1,전공,1.5,14.8565
5461,306,44,전공,1.5,8.4049
5462,108,88,일반,0.5,0.6046
5463,233,91,일반,0.5,0.4521
5464,29,16,교양,1.0,8.4345
5465,113,16,교양,1.0,8.4088
5466,236,50,교양,1.0,5.0042
5467,165,51,전공,1.5,7.3591
5468,254,27,전공,1.5,10.9559
5469,252,99,일반,0.5,0.052
5470,159,41,일반,0.5,2.9531
5471,159,28,교양,1.0,7.2063
5472,307,87,일반,0.5,0.6516
5473,143,44,전공,1.5,8.4105
5474,251,43,교양,1.0,5.704
5475,120,44,전공,1.5,8.4125
5476,111,6,교양,1.0,9.409
5477,313,77,교양,1.0,2.3032
5478,311,51,일반,0.5,2.4516
5479,95,48,교양,1.0,5.2105
5480,170,64,교양,1.0,3.6059
5481,221,48,교양,1.0,5.2045
5482,278,56,일반,0.5,2.2018
5483,306,14,일반,0.5,4.3016
5484,85,100,일반,0.5,0.0059
5485,225,86,일반,0.5,0.7022
5486,190,81,전공,1.5,2.8579
5487,112,47,일반,0.5,2.6545
5488,297,50,전공,1.5,7.5051
5489,155,4,교양,1.0,9.6065
5490,42,32,일반,0.5,3.4119
5491,16,84,전공,1.5,2.4937
5492,130,6,일반,0.5,4.7038
5493,144,21,전공,1.5,11.8604
5494,174,91,일반,0.5,0.4529
5495,257,93,일반,0.5,0.3519
5496,13,30,전공,1.5,10.6153
5497,191,0,일반,0.5,5.0026
5498,191,11,전공,1.5,13.3579
5499,107,5,교양,1.0,9.5093
5500,221,21,전공,1.5,11.8568
5501,249,54,일반,0.5,2.302
5502,84,50,일반,0.5,2.506
5503,193,60,일반,0.5,2.0026
5504,131,12,일반,0.5,4.4038
5505,230,14,전공,1.5,12.9065
5506,93,26,전공,1.5,11.1161
5507,277,65,일반,0.5,1.7518
5508,60,30,전공,1.5,10.525
5509,307,45,전공,1.5,8.2549
5510,30,23,교양,1.0,7.7333
5511,181,87,전공,1.5,1.9583
5512,62,68,교양,1.0,3.2161
5513,173,99,일반,0.5,0.0529
5514,231,91,교양,1.0,0.9043
5515,275,13,일반,0.5,4.3518
5516,300,94,교양,1.0,0.6033
5517,116,34,일반,0.5,3.3043
5518,206,86,일반,0.5,0.7024
5519,130,25,일반,0.5,3.7538
5520,203,49,일반,0.5,2.5525
5521,140,84,일반,0.5,0.8036
5522,253,11,교양,1.0,8.904
5523,170,45,일반,0.5,2.7529
5524,309,20,전공,1.5,12.0049
5525,65,77,교양,1.0,2.3154
5526,283,20,전공,1.5,12.0053
5527,154,57,교양,1.0,4.3065
5528,70,28,전공,1.5,10.8214
5529,155,76,일반,0.5,1.2032
5530,246,45,교양,1.0,5.5041
5531,114,62,교양,1.0,3.8088
5532,306,33,전공,1.5,10.0549
5533,175,47,전공,1.5,7.9586
5534,56,80,일반,0.5,1.0089
5535,58,21,교양,1.0,7.9172
5536,112,27,전공,1.5,10.9634
5537,278,29,교양,1.0,7.1036
5538,5,0,전공,1.5,15.2994
5539,11,97,일반,0.5,0.1954
5540,321,16,교양,1.0,8.4031
5541,37,79,일반,0.5,1.0635
5542,160,58,전공,1.5,6.3094
5543,27,12,교양,1.0,8.837
5544,195,100,일반,0.5,0.0026
5545,42,29,교양,1.0,7.1238
5546,259,93,전공,1.5,1.0558
5547,292,53,일반,0.5,2.3517
5548,247,33,일반,0.5,3.352
5549,201,24,교양,1.0,7.605
5550,291,56,전공,1.5,6.6052
5551,131,1,교양,1.0,9.9076
5552,107,3,전공,1.5,14.564
5553,98,20,전공,1.5,12.0153
5554,25,75,교양,1.0,2.54
5555,152,82,전공,1.5,2.7099
5556,172,19,전공,1.5,12.1587
5557,226,37,전공,1.5,9.4566
5558,120,59,교양,1.0,4.1083
5559,181,79,교양,1.0,2.1055
5560,198,100,전공,1.5,0.0076
5561,64,94,일반,0.5,0.3078
5562,83,23,교양,1.0,7.712
5563,105,3,일반,0.5,4.8548
5564,294,61,전공,1.5,5.8551
5565,292,24,전공,1.5,11.4051
5566,211,68,교양,1.0,3.2047
5567,157,0,전공,1.5,15.0096
5568,6,92,일반,0.5,0.4832
5569,36,64,교양,1.0,3.6278
5570,39,31,교양,1.0,6.9256
5571,260,84,일반,0.5,0.8019
5572,237,20,전공,1.5,12.0063
5573,21,47,교양,1.0,5.3476
5574,264,18,일반,0.5,4.1019
5575,135,76,교양,1.0,2.4074
5576,180,3,일반,0.5,4.8528
5577,159,51,일반,0.5,2.4531
5578,15,16,일반,0.5,4.2333
5579,155,14,전공,1.5,12.9097
5580,240,95,교양,1.0,0.5042
5581,104,78,교양,1.0,2.2096
5582,98,54,교양,1.0,4.6102
5583,266,34,일반,0.5,3.3019
5584,138,81,전공,1.5,2.8609
5585,114,52,전공,1.5,7.2132
5586,193,78,교양,1.0,2.2052
5587,40,94,교양,1.0,0.625
5588,323,11,교양,1.0,8.9031
5589,78,33,일반,0.5,3.3564
5590,29,53,교양,1.0,4.7345
5591,198,57,일반,0.5,2.1525
5592,332,73,일반,0.5,1.3515
5593,145,50,교양,1.0,5.0069
5594,12,18,교양,1.0,8.2833
5595,333,98,일반,0.5,0.1015
5596,151,14,전공,1.5,12.9099
5597,217,3,일반,0.5,4.8523
5598,276,43,교양,1.0,5.7036
5599,8,94,전공,1.5,1.0873
5600,282,73,교양,1.0,2.7035
5601,235,98,일반,0.5,0.1021
5602,265,73,교양,1.0,2.7038
5603,8,88,일반,0.5,0.6624
5604,28,35,교양,1.0,6.5357
5605,122,8,교양,1.0,9.2082
5606,249,88,일반,0.5,0.602
5607,196,92,전공,1.5,1.2077
5608,191,87,교양,1.0,1.3052
5609,169,72,일반,0.5,1.403
5610,210,23,일반,0.5,3.8524
5611,319,63,일반,0.5,1.8516
5612,220,30,교양,1.0,7.0045
5613,186,58,교양,1.0,4.2054
5614,266,76,교양,1.0,2.4038
5615,265,62,전공,1.5,5.7057
5616,255,44,일반,0.5,2.802
5617,270,39,교양,1.0,6.1037
5618,52,81,교양,1.0,1.9192
5619,48,90,전공,1.5,1.5312
5620,151,78,일반,0.5,1.1033
5621,213,63,교양,1.0,3.7047
5622,214,17,전공,1.5,12.457
5623,86,78,전공,1.5,3.3174
5624,144,34,교양,1.0,6.6069
5625,287,12,일반,0.5,4.4017
5626,192,49,교양,1.0,5.1052
5627,42,85,전공,1.5,2.2857
5628,27,69,교양,1.0,3.137
5629,66,62,전공,1.5,5.7227
5630,307,36,교양,1.0,6.4033
5631,267,75,일반,0.5,1.2519
5632,225,97,전공,1.5,0.4567
5633,28,25,일반,0.5,3.7679
5634,186,53,전공,1.5,7.0581
5635,78,39,교양,1.0,6.1128
5636,91,3,교양,1.0,9.711
5637,267,63,교양,1.0,3.7037
5638,289,25,일반,0.5,3.7517
5639,284,7,전공,1.5,13.9553
5640,38,57,일반,0.5,2.1632
5641,324,88,전공,1.5,1.8046
5642,309,55,교양,1.0,4.5032
5643,119,24,일반,0.5,3.8042
5644,197,60,일반,0.5,2.0025
5645,216,71,전공,1.5,4.3569
5646,65,55,교양,1.0,4.5154
5647,95,51,전공,1.5,7.3658
5648,42,85,전공,1.5,2.2857
5649,177,63,교양,1.0,3.7056
5650,109,70,교양,1.0,3.0092
5651,50,86,일반,0.5,0.71
5652,26,37,일반,0.5,3.1692
5653,179,90,교양,1.0,1.0056
5654,313,3,교양,1.0,9.7032
5655,30,66,일반,0.5,1.7167
5656,172,3,일반,0.5,4.8529
5657,36,41,일반,0.5,2.9639
5658,306,83,교양,1.0,1.7033
5659,216,73,전공,1.5,4.0569
5660,257,1,일반,0.5,4.9519
5661,261,83,전공,1.5,2.5557
5662,31,58,교양,1.0,4.2322
5663,191,4,교양,1.0,9.6052
5664,158,70,교양,1.0,3.0063
5665,78,34,전공,1.5,9.9192
5666,184,43,전공,1.5,8.5582
5667,121,67,교양,1.0,3.3083
5668,184,30,교양,1.0,7.0054
5669,320,11,교양,1.0,8.9031
5670,230,27,전공,1.5,10.9565
5671,108,22,전공,1.5,11.7139
5672,41,21,전공,1.5,11.8866
5673,328,95,전공,1.5,0.7546
5674,116,11,일반,0.5,4.4543
5675,325,7,교양,1.0,9.3031
5676,237,5,전공,1.5,14.2563
5677,314,24,교양,1.0,7.6032
5678,283,76,교양,1.0,2.4035
5679,26,40,일반,0.5,3.0192
5680,89,87,전공,1.5,1.9669
5681,129,68,교양,1.0,3.2078
5682,70,16,교양,1.0,8.4143
5683,82,36,전공,1.5,9.6183
5684,127,26,교양,1.0,7.4079
5685,193,96,교양,1.0,0.4052
5686,79,9,전공,1.5,13.669
5687,268,95,일반,0.5,0.2519
5688,90,97,전공,1.5,0.4667
5689,201,13,교양,1.0,8.705
5690,303,38,일반,0.5,3.1017
5691,5,78,교양,1.0,2.3996
5692,1,72,교양,1.0,3.7901
5693,88,99,일반,0.5,0.0557
5694,291,19,전공,1.5,12.1552
5695,115,16,교양,1.0,8.4087
5696,215,22,전공,1.5,11.707
5697,174,64,일반,0.5,1.8029
5698,60,21,일반,0.5,3.9583
5699,202,55,교양,1.0,4.505
5700,48,62,교양,1.0,3.8208
5701,186,17,교양,1.0,8.3054
5702,51,70,전공,1.5,4.5294
5703,255,67,일반,0.5,1.652
5704,160,45,전공,1.5,8.2594
5705,16,89,전공,1.5,1.7437
5706,329,84,일반,0.5,0.8015
5707,38,94,일반,0.5,0.3132
5708,336,51,전공,1.5,7.3545
5709,80,39,일반,0.5,3.0562
5710,130,83,교양,1.0,1.7077
5711,140,88,교양,1.0,1.2071
5712,294,16,교양,1.0,8.4034
5713,29,74,교양,1.0,2.6345
5714,110,86,전공,1.5,2.1136
5715,47,2,일반,0.5,4.9106
5716,61,76,전공,1.5,3.6246
5717,268,8,전공,1.5,13.8056
5718,63,51,전공,1.5,7.3738
5719,271,7,일반,0.5,4.6518
5720,126,33,일반,0.5,3.354
5721,123,1,전공,1.5,14.8622
5722,132,42,일반,0.5,2.9038
5723,109,95,교양,1.0,0.5092
5724,92,40,교양,1.0,6.0109
5725,14,65,교양,1.0,3.5714
5726,61,5,일반,0.5,4.7582
5727,22,46,일반,0.5,2.7227
5728,42,39,일반,0.5,3.0619
5729,291,31,일반,0.5,3.4517
5730,294,77,교양,1.0,2.3034
5731,220,99,교양,1.0,0.1045
5732,284,48,교양,1.0,5.2035
5733,123,84,전공,1.5,2.4122
5734,169,63,전공,1.5,5.5589
5735,150,22,일반,0.5,3.9033
5736,163,25,일반,0.5,3.7531
5737,176,25,일반,0.5,3.7528
5738,173,29,전공,1.5,10.6587
5739,97,19,전공,1.5,12.1655
5740,328,42,교양,1.0,5.803
5741,221,90,교양,1.0,1.0045
5742,30,40,교양,1.0,6.0333
5743,145,64,전공,1.5,5.4103
5744,13,68,전공,1.5,4.9153
5745,16,46,일반,0.5,2.7312
5746,286,15,전공,1.5,12.7552
5747,130,77,교양,1.0,2.3077
5748,84,52,일반,0.5,2.406
5749,117,78,일반,0.5,1.1043
5750,308,97,교양,1.0,0.3032
5751,73,43,전공,1.5,8.5705
5752,149,52,교양,1.0,4.8067
5753,66,28,교양,1.0,7.2151
5754,125,43,일반,0.5,2.854
5755,336,17,교양,1.0,8.303
5756,229,76,일반,0.5,1.2022
5757,47,48,일반,0.5,2.6106
5758,20,98,전공,1.5,0.375
5759,132,72,일반,0.5,1.4038
5760,74,87,교양,1.0,1.3135
5761,128,99,교양,1.0,0.1078
5762,254,69,전공,1.5,4.6559
5763,322,85,전공,1.5,2.2547
5764,323,34,전공,1.5,9.9046
5765,126,26,일반,0.5,3.704
5766,23,37,일반,0.5,3.1717
5767,229,10,일반,0.5,4.5022
5768,15,91,일반,0.5,0.4833
5769,2,44,교양,1.0,6.0975
5770,41,74,교양,1.0,2.6244
5771,248,82,교양,1.0,1.804
5772,56,21,일반,0.5,3.9589
5773,9,19,교양,1.0,8.211
5774,321,58,전공,1.5,6.3047
5775,247,100,일반,0.5,0.002
5776,121,43,일반,0.5,2.8541
5777,295,0,교양,1.0,10.0034
5778,163,72,전공,1.5,4.2092
5779,160,78,전공,1.5,3.3094
5780,277,51,일반,0.5,2.4518
5781,53,24,일반,0.5,3.8094
5782,89,45,일반,0.5,2.7556
5783,53,66,일반,0.5,1.7094
5784,107,82,교양,1.0,1.8093
5785,104,96,일반,0.5,0.2048
5786,318,46,일반,0.5,2.7016
5787,98,49,전공,1.5,7.6653
5788,275,59,교양,1.0,4.1036
5789,41,43,일반,0.5,2.8622
5790,95,32,일반,0.5,3.4053
5791,155,1,일반,0.5,4.9532
5792,142,46,교양,1.0,5.407
5793,74,51,교양,1.0,4.9135
5794,241,22,전공,1.5,11.7062
5795,49,90,전공,1.5,1.5306
5796,269,69,교양,1.0,3.1037
5797,274,34,일반,0.5,3.3018
5798,222,28,교양,1.0,7.2045
5799,76,20,교양,1.0,8.0132
5800,261,6,전공,1.5,14.1057
5801,195,54,교양,1.0,4.6051
5802,255,41,전공,1.5,8.8559
5803,19,5,일반,0.5,4.7763
5804,197,62,교양,1.0,3.8051
5805,40,79,일반,0.5,1.0625
5806,279,57,교양,1.0,4.3036
5807,156,55,전공,1.5,6.7596
5808,133,27,전공,1.5,10.9613
5809,274,43,일반,0.5,2.8518
5810,186,69,전공,1.5,4.6581
5811,272,36,전공,1.5,9.6055
5812,71,30,전공,1.5,10.5211
5813,160,46,일반,0.5,2.7031
5814,80,44,전공,1.5,8.4187
5815,91,49,일반,0.5,2.5555
5816,68,45,전공,1.5,8.2721
5817,233,21,일반,0.5,3.9521
5818,217,70,전공,1.5,4.5069
5819,287,49,전공,1.5,7.6552
5820,214,27,전공,1.5,10.957
5821,213,11,교양,1.0,8.9047
5822,319,47,전공,1.5,7.9547
5823,256,2,교양,1.0,9.8039
5824,2,38,교양,1.0,6.6975
5825,172,4,교양,1.0,9.6058
5826,112,61,일반,0.5,1.9545
5827,31,6,전공,1.5,14.1484
5828,214,29,일반,0.5,3.5523
5829,311,35,교양,1.0,6.5032
5830,291,65,전공,1.5,5.2552
5831,251,54,교양,1.0,4.604
5832,173,61,교양,1.0,3.9058
5833,137,72,교양,1.0,2.8073
5834,4,45,일반,0.5,2.8747
5835,274,10,전공,1.5,13.5055
5836,48,75,교양,1.0,2.5208
5837,34,60,전공,1.5,6.0441
5838,45,86,전공,1.5,2.1333
5839,217,69,전공,1.5,4.6569
5840,1,35,전공,1.5,11.2351
5841,93,94,교양,1.0,0.6108
5842,306,37,전공,1.5,9.4549
5843,138,86,일반,0.5,0.7036
5844,251,20,전공,1.5,12.006
5845,252,31,일반,0.5,3.452
5846,277,87,일반,0.5,0.6518
5847,151,69,전공,1.5,4.6599
5848,118,83,일반,0.5,0.8542
5849,330,78,교양,1.0,2.203
5850,312,57,교양,1.0,4.3032
5851,326,53,전공,1.5,7.0546
5852,213,1,교양,1.0,9.9047
5853,111,98,교양,1.0,0.209
5854,215,30,전공,1.5,10.507
5855,12,31,전공,1.5,10.4749
5856,60,87,전공,1.5,1.975
5857,62,7,교양,1.0,9.3161
5858,272,2,일반,0.5,4.9018
5859,123,53,전공,1.5,7.0622
5860,145,77,교양,1.0,2.3069
5861,99,33,전공,1.5,10.0651
5862,74,66,교양,1.0,3.4135
5863,196,100,전공,1.5,0.0077
5864,193,35,교양,1.0,6.5052
5865,243,58,전공,1.5,6.3062
5866,115,53,전공,1.5,7.063
5867,204,100,교양,1.0,0.0049
5868,322,9,전공,1.5,13.6547
5869,105,91,교양,1.0,0.9095
5870,215,19,전공,1.5,12.157
5871,291,16,교양,1.0,8.4034
5872,146,5,전공,1.5,14.2603
5873,172,5,일반,0.5,4.7529
5874,122,100,교양,1.0,0.0082
5875,75,23,교양,1.0,7.7133
5876,31,29,일반,0.5,3.5661
5877,298,6,교양,1.0,9.4034
5878,89,64,일반,0.5,1.8056
5879,37,64,교양,1.0,3.627
5880,279,33,교양,1.0,6.7036
5881,68,68,교양,1.0,3.2147
5882,162,74,교양,1.0,2.6062
5883,289,65,일반,0.5,1.7517
5884,304,70,전공,1.5,4.5049
5885,233,20,교양,1.0,8.0043
5886,157,40,교양,1.0,6.0064
5887,69,57,교양,1.0,4.3145
5888,55,56,전공,1.5,6.6273
5889,113,57,일반,0.5,2.1544
5890,10,89,전공,1.5,1.7999
5891,270,4,일반,0.5,4.8019
5892,20,75,전공,1.5,3.825
5893,146,31,일반,0.5,3.4534
5894,153,8,일반,0.5,4.6033
5895,274,33,일반,0.5,3.3518
5896,34,90,전공,1.5,1.5441
5897,119,12,교양,1.0,8.8084
5898,220,15,전공,1.5,12.7568
5899,5,88,교양,1.0,1.3996
5900,171,62,일반,0.5,1.9029
5901,50,6,교양,1.0,9.42
5902,326,7,교양,1.0,9.3031
5903,304,57,일반,0.5,2.1516
5904,13,98,일반,0.5,0.1384
5905,247,55,교양,1.0,4.504
5906,274,24,전공,1.5,11.4055
5907,67,85,전공,1.5,2.2724
5908,173,35,일반,0.5,3.2529
5909,273,57,교양,1.0,4.3037
5910,44,20,교양,1.0,8.0227
5911,186,70,교양,1.0,3.0054
5912,231,83,일반,0.5,0.8522
5913,123,6,교양,1.0,9.4081
5914,16,100,교양,1.0,0.0625
5915,186,48,교양,1.0,5.2054
5916,240,97,교양,1.0,0.3042
5917,269,22,일반,0.5,3.9019
5918,318,37,일반,0.5,3.1516
5919,212,48,전공,1.5,7.8071
5920,73,67,전공,1.5,4.9705
5921,43,23,교양,1.0,7.7233
5922,331,36,교양,1.0,6.403
5923,131,66,교양,1.0,3.4076
5924,62,47,일반,0.5,2.6581
5925,34,79,교양,1.0,2.1294
5926,253,80,일반,0.5,1.002
5927,127,95,전공,1.5,0.7618
5928,114,18,교양,1.0,8.2088
5929,32,67,전공,1.5,4.9969
5930,317,100,교양,1.0,0.0032
5931,282,48,교양,1.0,5.2035
5932,95,65,교양,1.0,3.5105
5933,208,0,일반,0.5,5.0024
5934,36,7,일반,0.5,4.6639
5935,231,62,교양,1.0,3.8043
5936,13,29,교양,1.0,7.1769
5937,76,94,일반,0.5,0.3066
5938,33,70,교양,1.0,3.0303
5939,82,45,교양,1.0,5.5122
5940,225,98,전공,1.5,0.3067
5941,242,87,교양,1.0,1.3041
5942,239,43,교양,1.0,5.7042
5943,311,35,교양,1.0,6.5032
5944,24,23,전공,1.5,11.6125
5945,184,65,교양,1.0,3.5054
5946,86,0,일반,0.5,5.0058
5947,335,18,일반,0.5,4.1015
5948,54,2,일반,0.5,4.9093
5949,265,27,일반,0.5,3.6519
5950,161,5,교양,1.0,9.5062
5951,77,61,교양,1.0,3.913
5952,50,86,교양,1.0,1.42
5953,257,50,전공,1.5,7.5058
5954,70,12,전공,1.5,13.2214
5955,278,40,전공,1.5,9.0054
5956,11,92,일반,0.5,0.4454
5957,268,84,전공,1.5,2.4056
5958,219,75,전공,1.5,3.7568
5959,116,81,일반,0.5,0.9543
5960,94,80,일반,0.5,1.0053
5961,329,6,일반,0.5,4.7015
5962,168,54,일반,0.5,2.303
5963,48,44,교양,1.0,5.6208
5964,170,35,전공,1.5,9.7588
5965,329,88,일반,0.5,0.6015
5966,71,6,전공,1.5,14.1211
5967,309,63,교양,1.0,3.7032
5968,128,5,교양,1.0,9.5078
5969,156,12,전공,1.5,13.2096
5970,256,43,일반,0.5,2.852
5971,336,9,전공,1.5,13.6545
5972,17,64,일반,0.5,1.8294
5973,323,47,일반,0.5,2.6515
5974,301,75,전공,1.5,3.755
5975,266,44,전공,1.5,8.4056
5976,291,53,교양,1.0,4.7034
5977,47,25,일반,0.5,3.7606
5978,14,52,교양,1.0,4.8714
5979,302,55,전공,1.5,6.755
5980,288,96,전공,1.5,0.6052
5981,3,46,전공,1.5,8.5983
5982,32,9,교양,1.0,9.1312
5983,21,40,일반,0.5,3.0238
5984,273,52,교양,1.0,4.8037
5985,290,86,교양,1.0,1.4034
5986,62,14,전공,1.5,12.9242
5987,121,44,일반,0.5,2.8041
5988,152,34,일반,0.5,3.3033
5989,327,0,일반,0.5,5.0015
5990,253,74,일반,0.5,1.302
5991,49,6,일반,0.5,4.7102
5992,279,23,일반,0.5,3.8518
5993,308,85,일반,0.5,0.7516
5994,127,90,전공,1.5,1.5118
5995,24,10,일반,0.5,4.5208
5996,263,11,전공,1.5,13.3557
5997,331,97,교양,1.0,0.303
5998,249,54,일반,0.5,2.302
5999,177,99,교양,1.0,0.1056
6000,293,83,교양,1.0,1.7034
6001,247,87,일반,0.5,0.652
6002,228,82,일반,0.5,0.9022
6003,162,90,전공,1.5,1.5093
6004,310,42,일반,0.5,2.9016
6005,26,44,교양,1.0,5.6384
6006,77,84,교양,1.0,1.613
6007,73,17,전공,1.5,12.4705
6008,192,19,교양,1.0,8.1052
6009,49,30,일반,0.5,3.5102
6010,15,62,교양,1.0,3.8666
6011,334,5,일반,0.5,4.7515
6012,300,32,일반,0.5,3.4017
6013,304,48,전공,1.5,7.8049
6014,295,36,교양,1.0,6.4034
6015,294,91,전공,1.5,1.3551
6016,32,1,전공,1.5,14.8969
6017,180,68,전공,1.5,4.8083
6018,231,30,일반,0.5,3.5022
6019,53,98,전공,1.5,0.3283
6020,82,14,교양,1.0,8.6122
6021,117,93,교양,1.0,0.7085
6022,82,43,전공,1.5,8.5683
6023,334,0,교양,1.0,10.003
6024,223,83,전공,1.5,2.5567
6025,114,19,전공,1.5,12.1632
6026,57,25,전공,1.5,11.2763
6027,151,79,교양,1.0,2.1066
6028,45,80,교양,1.0,2.0222
6029,272,23,교양,1.0,7.7037
6030,149,31,교양,1.0,6.9067
6031,229,29,전공,1.5,10.6565
6032,35,82,전공,1.5,2.7428
6033,158,4,전공,1.5,14.4095
6034,256,25,전공,1.5,11.2559
6035,137,48,교양,1.0,5.2073
6036,202,99,전공,1.5,0.1574
6037,144,91,전공,1.5,1.3604
6038,196,73,일반,0.5,1.3526
6039,198,91,전공,1.5,1.3576
6040,47,60,교양,1.0,4.0213
6041,313,93,교양,1.0,0.7032
6042,183,2,일반,0.5,4.9027
6043,310,57,일반,0.5,2.1516
6044,323,53,전공,1.5,7.0546
6045,265,44,일반,0.5,2.8019
6046,327,93,일반,0.5,0.3515
6047,255,8,일반,0.5,4.602
6048,169,2,일반,0.5,4.903
6049,5,75,전공,1.5,4.0494
6050,99,98,일반,0.5,0.105
6051,209,14,전공,1.5,12.9072
6052,307,91,전공,1.5,1.3549
6053,78,83,전공,1.5,2.5692
6054,78,12,교양,1.0,8.8128
6055,335,88,전공,1.5,1.8045
6056,68,59,일반,0.5,2.0574
6057,293,91,교양,1.0,0.9034
6058,123,14,교양,1.0,8.6081
6059,204,47,전공,1.5,7.9574
6060,36,33,일반,0.5,3.3639
6061,78,43,전공,1.5,8.5692
6062,146,11,교양,1.0,8.9068
6063,62,50,전공,1.5,7.5242
6064,21,66,일반,0.5,1.7238
6065,122,22,일반,0.5,3.9041
6066,23,1,교양,1.0,9.9435
6067,307,41,전공,1.5,8.8549
6068,33,85,전공,1.5,2.2954
6069,221,10,일반,0.5,4.5023
6070,87,34,일반,0.5,3.3057
6071,135,69,일반,0.5,1.5537
6072,149,99,일반,0.5,0.0534
6073,316,31,교양,1.0,6.9032
6074,108,94,일반,0.5,0.3046
6075,59,5,일반,0.5,4.7585
6076,211,68,전공,1.5,4.8071
6077,60,48,교양,1.0,5.2167
6078,93,4,일반,0.5,4.8054
6079,263,72,일반,0.5,1.4019
6080,211,55,교양,1.0,4.5047
6081,84,5,교양,1.0,9.5119
6082,183,65,전공,1.5,5.2582
6083,4,95,교양,1.0,0.7494
6084,212,89,일반,0.5,0.5524
6085,280,85,일반,0.5,0.7518
6086,24,92,일반,0.5,0.4208
6087,316,50,전공,1.5,7.5047
6088,22,31,교양,1.0,6.9454
6089,3,22,일반,0.5,4.0661
6090,186,38,교양,1.0,6.2054
6091,128,0,교양,1.0,10.0078
6092,51,5,교양,1.0,9.5196
6093,58,32,전공,1.5,10.2259
6094,251,64,전공,1.5,5.406
6095,64,37,전공,1.5,9.4734
6096,3,22,전공,1.5,12.1983
6097,84,98,전공,1.5,0.3179
6098,28,51,일반,0.5,2.4679
6099,140,18,일반,0.5,4.1036
6100,189,93,교양,1.0,0.7053
6101,331,33,교양,1.0,6.703
6102,72,22,교양,1.0,7.8139
6103,192,58,전공,1.5,6.3078
6104,43,17,교양,1.0,8.3233
6105,287,100,일반,0.5,0.0017
6106,91,99,일반,0.5,0.0555
6107,249,100,교양,1.0,0.004
6108,253,99,일반,0.5,0.052
6109,67,35,일반,0.5,3.2575
6110,286,52,전공,1.5,7.2052
6111,327,78,전공,1.5,3.3046
6112,9,27,전공,1.5,11.1165
6113,45,78,전공,1.5,3.3333
6114,212,41,전공,1.5,8.8571
6115,29,12,일반,0.5,4.4172
6116,175,21,전공,1.5,11.8586
6117,296,80,전공,1.5,3.0051
6118,6,52,전공,1.5,7.4496
6119,244,73,교양,1.0,2.7041
6120,48,71,일반,0.5,1.4604
6121,181,1,전공,1.5,14.8583
6122,215,82,일반,0.5,0.9023
6123,245,20,교양,1.0,8.0041
6124,106,41,전공,1.5,8.8641
6125,229,62,교양,1.0,3.8044
6126,171,98,일반,0.5,0.1029
6127,236,77,전공,1.5,3.4564
6128,140,49,교양,1.0,5.1071
6129,305,74,일반,0.5,1.3016
6130,33,49,전공,1.5,7.6954
